edge_id,node_name,time_slot,edge_name_description,group_name,role
936,The Intern,2040-10-14 08:07:00,"The Intern here, Lookout. Noticed the conservation drones during my morning run. Will bring my camera with telephoto lens to our birdwatching. Do you think those drones will disturb our shearwater watching? I'll arrive at 6:45 to set up.",4,pseudonym
936,The Lookout,2040-10-14 08:07:00,"The Intern here, Lookout. Noticed the conservation drones during my morning run. Will bring my camera with telephoto lens to our birdwatching. Do you think those drones will disturb our shearwater watching? I'll arrive at 6:45 to set up.",4,pseudonym
937,The Lookout,2040-10-14 08:08:00,"The Lookout here, Intern! The conservation drones shouldn't disturb our shearwater watching - they're focusing on the reef area. I've spotted a rare peregrine falcon this morning too! 6:45 works perfectly, I'll bring my field guide.",4,pseudonym
937,The Intern,2040-10-14 08:08:00,"The Lookout here, Intern! The conservation drones shouldn't disturb our shearwater watching - they're focusing on the reef area. I've spotted a rare peregrine falcon this morning too! 6:45 works perfectly, I'll bring my field guide.",4,pseudonym
939,Remora,2040-10-14 08:30:00,"Sailor Shifts, this is Remora. Vessel prepared for your crew's arrival at 0600. South dock entrance secured with Delta-3-Coral clearance. All tourism facades in place. Need confirmation of any special equipment requirements for the shoot.",4,vessel
939,Sailor Shifts Team,2040-10-14 08:30:00,"Sailor Shifts, this is Remora. Vessel prepared for your crew's arrival at 0600. South dock entrance secured with Delta-3-Coral clearance. All tourism facades in place. Need confirmation of any special equipment requirements for the shoot.",4,vessel
940,Glitters Team,2040-10-14 08:31:00,"Remora, Glitter's Team here. Confirming equipment needs for tomorrow: bring standard video gear plus underwater lighting rigs. We'll have 6 additional crew arriving at 0530. Delta-3-Coral clearance confirmed. Nadia approved everything.",4,vessel
940,Remora,2040-10-14 08:31:00,"Remora, Glitter's Team here. Confirming equipment needs for tomorrow: bring standard video gear plus underwater lighting rigs. We'll have 6 additional crew arriving at 0530. Delta-3-Coral clearance confirmed. Nadia approved everything.",4,vessel
943,Remora,2040-10-14 08:34:00,"Nadia, Remora vessel reporting. All preparations for Sailor Shifts complete at south dock. Delta-3 protocols active, tourism facade maintained. Conservation vessels being monitored. Need final approval for underwater lighting placement at Nemo Reef.",4,vessel
943,Nadia Conti,2040-10-14 08:34:00,"Nadia, Remora vessel reporting. All preparations for Sailor Shifts complete at south dock. Delta-3 protocols active, tourism facade maintained. Conservation vessels being monitored. Need final approval for underwater lighting placement at Nemo Reef.",4,pseudonym
945,Reef Guardian,2040-10-14 08:37:00,"Reef Guardian, Serenity here. We've decided to visit Dolphin Bay tomorrow morning. Noticed unusual radio traffic about Nemo Reef - some vessel called Neptune mistook us for part of an operation there. Is there something we should know about?",4,vessel
945,Reef Guardian,2040-10-14 08:37:00,"Reef Guardian, Serenity here. We've decided to visit Dolphin Bay tomorrow morning. Noticed unusual radio traffic about Nemo Reef - some vessel called Neptune mistook us for part of an operation there. Is there something we should know about?",4,vessel
949,Reef Guardian,2040-10-14 08:40:00,"EcoVigil, Reef Guardian here. Port Authority blocking our approach to Nemo Reef. Can you deploy aerial drones for documentation? We need visual evidence of activities during this closure. Will coordinate with other vessels to create distraction if needed.",4,vessel
949,EcoVigil,2040-10-14 08:40:00,"EcoVigil, Reef Guardian here. Port Authority blocking our approach to Nemo Reef. Can you deploy aerial drones for documentation? We need visual evidence of activities during this closure. Will coordinate with other vessels to create distraction if needed.",4,vessel
950,The Middleman,2040-10-14 08:58:00,"The Accountant, it's The Middleman. Council's breathing down my neck. Meeting with Boss at 2100 tonight. Need your financial records for southwest operations by morning. Bring everything to our 0500 meeting. Delete all digital traces.",1,pseudonym
950,The Accountant,2040-10-14 08:58:00,"The Accountant, it's The Middleman. Council's breathing down my neck. Meeting with Boss at 2100 tonight. Need your financial records for southwest operations by morning. Bring everything to our 0500 meeting. Delete all digital traces.",1,pseudonym
951,The Accountant,2040-10-14 08:59:00,"The Middleman, this is The Accountant. Financial records for southwest operations prepared with triple encryption. I'm reviewing V. Miesel's vulnerabilities now. Will bring physical copies only to 0500. Confirm meeting location - standard spot?",1,pseudonym
951,The Middleman,2040-10-14 08:59:00,"The Middleman, this is The Accountant. Financial records for southwest operations prepared with triple encryption. I'm reviewing V. Miesel's vulnerabilities now. Will bring physical copies only to 0500. Confirm meeting location - standard spot?",1,pseudonym
953,Liam Thorne,2040-10-14 09:00:00,"Council, Liam Thorne with urgent update. Western quadrant cleanup proceeding on schedule. EcoVigil successfully contained to northern areas. Request additional security personnel for overnight monitoring of restricted zone perimeter.",4,person
953,Oceanus City Council,2040-10-14 09:00:00,"Council, Liam Thorne with urgent update. Western quadrant cleanup proceeding on schedule. EcoVigil successfully contained to northern areas. Request additional security personnel for overnight monitoring of restricted zone perimeter.",4,vessel
955,Small Fry,2040-10-14 09:02:00,"Remora, Small Fry here. Will meet at south dock at 0200 for equipment transfer. Navigation charts prepared and team briefed on silent protocols. Conservation vessel positions mapped for optimal routing. Ready for your instructions.",4,pseudonym
955,Remora,2040-10-14 09:02:00,"Remora, Small Fry here. Will meet at south dock at 0200 for equipment transfer. Navigation charts prepared and team briefed on silent protocols. Conservation vessel positions mapped for optimal routing. Ready for your instructions.",4,vessel
958,Remora,2040-10-14 09:04:00,"V. Miesel, this is Remora. Operation proceeding as planned. Equipment transfer completed at south dock. Maintaining tourism facade successfully. Need authorization for additional fuel allocation due to extended perimeter monitoring. Boss's protocols fully implemented.",4,vessel
958,V. Miesel Shipping,2040-10-14 09:04:00,"V. Miesel, this is Remora. Operation proceeding as planned. Equipment transfer completed at south dock. Maintaining tourism facade successfully. Need authorization for additional fuel allocation due to extended perimeter monitoring. Boss's protocols fully implemented.",4,vessel
960,EcoVigil,2040-10-14 09:28:00,"Horizon, EcoVigil here. Deployed aerial drones over Nemo Reef as requested. Surprising findings - appears to be a video production with cameras, lighting rigs, and performers. No evidence of mining equipment. Sending footage to your secure channel now.",4,vessel
960,Horizon,2040-10-14 09:28:00,"Horizon, EcoVigil here. Deployed aerial drones over Nemo Reef as requested. Surprising findings - appears to be a video production with cameras, lighting rigs, and performers. No evidence of mining equipment. Sending footage to your secure channel now.",4,vessel
961,Horizon,2040-10-14 09:30:00,"Horizon to Green Guardians. Video evidence from EcoVigil confirms this is a music video production, not mining operation. Am broadcasting live updates to public channels, showing footage of performers, cameras and lighting equipment. Revising earlier assessment accordingly.",5,vessel
961,Green Guardians,2040-10-14 09:30:00,"Horizon to Green Guardians. Video evidence from EcoVigil confirms this is a music video production, not mining operation. Am broadcasting live updates to public channels, showing footage of performers, cameras and lighting equipment. Revising earlier assessment accordingly.",5,vessel
963,Davis,2040-10-14 09:55:00,"Davis, Mako here. Operation complete at Nemo Reef. All equipment secured and tourism facade maintained throughout. The Boss expressed satisfaction with arrangements. Crew celebrating discreetly at south dock. Return to standard protocols at 2200.",4,person
963,Boss,2040-10-14 09:55:00,"Davis, Mako here. Operation complete at Nemo Reef. All equipment secured and tourism facade maintained throughout. The Boss expressed satisfaction with arrangements. Crew celebrating discreetly at south dock. Return to standard protocols at 2200.",4,pseudonym
964,Davis,2040-10-14 09:56:00,Davis to Mako. Well done on Nemo Reef operation completion. Glad to hear the Boss is satisfied. I'll be at south dock by 2130 to debrief and review equipment inventory before final transport. Maintain standard security protocols.,4,person
